casualty_id,accident_id,injury_type,age
C4543,4543,Serious,22
C4544,4544,Fatal,13
C4545,4545,Minor,18
C4546,4546,None,54
C4547,4547,None,15
C4548,4548,None,64
C4549,4549,Minor,26
C4550,4550,Minor,34
C4551,4551,None,41
C4552,4552,Serious,36
C4553,4553,Serious,13
C4554,4554,Serious,60
C4555,4555,None,13
C4556,4556,Minor,32
C4557,4557,Serious,2
C4558,4558,Serious,26
C4559,4559,None,8
C4560,4560,None,18
C4561,4561,Fatal,39
C4562,4562,Minor,27
C4563,4563,None,31
C4564,4564,Serious,25
C4565,4565,None,38
C4566,4566,Serious,23
C4567,4567,None,20
C4568,4568,None,16
C4569,4569,Fatal,16
C4570,4570,Minor,23
C4571,4571,None,14
C4572,4572,Serious,17
C4573,4573,None,55
C4574,4574,Minor,33
C4575,4575,None,34
C4576,4576,Minor,4
C4577,4577,Serious,9
C4578,4578,None,25
C4579,4579,Fatal,35
C4580,4580,Serious,25
C4581,4581,Fatal,10
C4582,4582,Fatal,13
C4583,4583,Fatal,13
C4584,4584,Fatal,4
C4585,4585,Minor,37
C4586,4586,Fatal,41
C4587,4587,None,35
C4588,4588,Serious,56
C4589,4589,Fatal,58
C4590,4590,None,48
C4591,4591,None,40
C4592,4592,Serious,41
C4593,4593,Minor,9
C4594,4594,Serious,74
C4595,4595,Serious,57
C4596,4596,None,8
C4597,4597,None,63
C4598,4598,Fatal,69
C4599,4599,None,22
C4600,4600,Minor,24
C4601,4601,None,21
C4602,4602,Fatal,39
C4603,4603,None,49
C4604,4604,Serious,29
C4605,4605,Serious,63
C4606,4606,Serious,10
C4607,4607,Serious,11
C4608,4608,Serious,15
C4609,4609,Fatal,50
C4610,4610,Fatal,6
C4611,4611,Serious,13
C4612,4612,Minor,13
C4613,4613,Minor,11
C4614,4614,None,26
C4615,4615,None,41
C4616,4616,None,51
C4617,4617,Fatal,22
C4618,4618,Fatal,55
C4619,4619,Fatal,6
C4620,4620,Fatal,23
C4621,4621,Fatal,60
C4622,4622,Serious,58
C4623,4623,Fatal,38
C4624,4624,Fatal,55
C4625,4625,Minor,53
C4626,4626,Serious,40
C4627,4627,None,59
C4628,4628,Serious,52
C4629,4629,None,21
C4630,4630,Fatal,30
C4631,4631,Serious,72
C4632,4632,None,13
C4633,4633,Fatal,65
C4634,4634,Minor,59
C4635,4635,Minor,71
C4636,4636,None,69
C4637,4637,Minor,58
C4638,4638,Serious,18
C4639,4639,Minor,43
C4640,4640,None,17
C4641,4641,Serious,63
C4642,4642,None,60
C4643,4643,Minor,71
C4644,4644,None,10
C4645,4645,None,51
C4646,4646,Fatal,55
C4647,4647,Fatal,57
C4648,4648,Serious,14
C4649,4649,Serious,41
C4650,4650,Minor,60
C4651,4651,Serious,6
C4652,4652,Minor,37
C4653,4653,Minor,34
C4654,4654,Serious,48
C4655,4655,Minor,67
C4656,4656,Fatal,13
C4657,4657,None,46
C4658,4658,Serious,32
C4659,4659,Fatal,44
C4660,4660,None,31
C4661,4661,Serious,33
C4662,4662,Minor,64
C4663,4663,None,4
C4664,4664,Minor,55
C4665,4665,None,29
C4666,4666,None,65
C4667,4667,Fatal,49
C4668,4668,Minor,58
C4669,4669,Serious,10
C4670,4670,Serious,9
C4671,4671,Fatal,41
C4672,4672,Serious,12
C4673,4673,Serious,53
C4674,4674,Minor,2
C4675,4675,Serious,39
C4676,4676,Minor,57
C4677,4677,Minor,34
C4678,4678,None,55
C4679,4679,Serious,61
C4680,4680,Fatal,70
C4681,4681,Minor,47
C4682,4682,Fatal,53
C4683,4683,Minor,51
C4684,4684,Serious,21
C4685,4685,None,13
C4686,4686,Minor,65
C4687,4687,Serious,45
C4688,4688,Fatal,31
C4689,4689,Fatal,26
C4690,4690,None,6
C4691,4691,Fatal,29
C4692,4692,Minor,60
C4693,4693,Fatal,29
C4694,4694,Fatal,30
C4695,4695,Minor,6
C4696,4696,Minor,62
C4697,4697,Minor,3
C4698,4698,Fatal,54
C4699,4699,Minor,22
C4700,4700,Fatal,68
C4701,4701,Minor,60
C4702,4702,Fatal,4
C4703,4703,Minor,66
C4704,4704,Serious,31
C4705,4705,Serious,15
C4706,4706,Fatal,34
C4707,4707,Minor,1
C4708,4708,Minor,1
C4709,4709,Minor,40
C4710,4710,Minor,72
C4711,4711,Serious,39
C4712,4712,Minor,18
C4713,4713,Serious,48
C4714,4714,Fatal,34
C4715,4715,Minor,58
C4716,4716,Serious,75
C4717,4717,Fatal,40
C4718,4718,None,3
C4719,4719,Minor,58
C4720,4720,Serious,62
C4721,4721,None,69
C4722,4722,None,59
C4723,4723,None,27
C4724,4724,Fatal,13
C4725,4725,Minor,11
C4726,4726,Minor,30
C4727,4727,None,49
C4728,4728,Serious,51
C4729,4729,Minor,19
C4730,4730,Minor,56
C4731,4731,Serious,4
C4732,4732,None,41
C4733,4733,None,3
C4734,4734,None,62
C4735,4735,Minor,56
C4736,4736,Serious,62
C4737,4737,Minor,48
C4738,4738,Serious,74
C4739,4739,Fatal,7
C4740,4740,Serious,49
C4741,4741,Fatal,43
C4742,4742,None,73
C4743,4743,Serious,9
C4744,4744,None,71
C4745,4745,Fatal,45
C4746,4746,Minor,2
C4747,4747,Serious,43
C4748,4748,None,21
C4749,4749,Fatal,37
C4750,4750,Fatal,57
C4751,4751,Minor,56
C4752,4752,Minor,30
C4753,4753,Minor,11
C4754,4754,None,26
C4755,4755,Serious,70
C4756,4756,None,48
C4757,4757,Fatal,6
C4758,4758,Serious,14
C4759,4759,Serious,50
C4760,4760,None,39
C4761,4761,Serious,3
C4762,4762,Minor,34
C4763,4763,Minor,12
C4764,4764,None,5
C4765,4765,None,3
C4766,4766,None,47
C4767,4767,None,75
C4768,4768,None,59
C4769,4769,None,62
C4770,4770,Fatal,34
C4771,4771,None,14
C4772,4772,Minor,28
C4773,4773,None,23
C4774,4774,Minor,8
C4775,4775,Minor,38
C4776,4776,Minor,27
C4777,4777,None,7
C4778,4778,None,20
C4779,4779,Minor,12
C4780,4780,Serious,65
C4781,4781,Fatal,74
C4782,4782,Serious,37
C4783,4783,Minor,8
C4784,4784,Minor,43
C4785,4785,Serious,10
C4786,4786,Fatal,59
C4787,4787,Fatal,54
C4788,4788,None,12
C4789,4789,Fatal,37
C4790,4790,Minor,62
C4791,4791,Minor,64
C4792,4792,Minor,5
C4793,4793,Minor,73
C4794,4794,Fatal,58
C4795,4795,Fatal,70
C4796,4796,Fatal,63
C4797,4797,Minor,20
C4798,4798,Serious,62
C4799,4799,Minor,32
C4800,4800,None,25
C4801,4801,None,24
C4802,4802,Serious,70
C4803,4803,None,61
C4804,4804,Serious,4
C4805,4805,Serious,17
C4806,4806,Serious,44
C4807,4807,Serious,37
C4808,4808,Minor,36
C4809,4809,Serious,75
C4810,4810,None,24
C4811,4811,None,19
C4812,4812,Serious,18
C4813,4813,Minor,47
C4814,4814,Serious,57
C4815,4815,None,70
C4816,4816,None,22
C4817,4817,None,55
C4818,4818,None,19
C4819,4819,None,45
C4820,4820,None,60
C4821,4821,Serious,4
C4822,4822,Minor,4
C4823,4823,Fatal,35
C4824,4824,Serious,30
C4825,4825,Fatal,1
C4826,4826,Minor,52
C4827,4827,Fatal,30
C4828,4828,Fatal,52
C4829,4829,Fatal,21
C4830,4830,Minor,63
C4831,4831,None,71
C4832,4832,Minor,63
C4833,4833,Fatal,11
C4834,4834,Minor,6
C4835,4835,Serious,41
C4836,4836,Fatal,65
C4837,4837,None,57
C4838,4838,None,47
C4839,4839,Minor,55
C4840,4840,Minor,52
C4841,4841,Fatal,15
C4842,4842,Minor,3
C4843,4843,None,14
C4844,4844,Fatal,52
C4845,4845,Serious,74
C4846,4846,Fatal,42
C4847,4847,Minor,21
C4848,4848,Serious,38
C4849,4849,Minor,72
C4850,4850,Serious,19
C4851,4851,Serious,5
C4852,4852,Minor,70
C4853,4853,Serious,15
C4854,4854,None,69
C4855,4855,Minor,17
C4856,4856,None,40
C4857,4857,None,32
C4858,4858,None,75
C4859,4859,Fatal,58
C4860,4860,Serious,33
C4861,4861,Serious,28
C4862,4862,None,22
C4863,4863,Serious,74
C4864,4864,None,52
C4865,4865,None,8
C4866,4866,Serious,68
C4867,4867,Minor,2
C4868,4868,None,40
C4869,4869,Fatal,47
C4870,4870,Serious,56
C4871,4871,Serious,45
C4872,4872,None,27
C4873,4873,None,70
C4874,4874,Fatal,60
C4875,4875,Minor,59
C4876,4876,Serious,17
C4877,4877,Serious,50
C4878,4878,Minor,47
C4879,4879,Fatal,9
C4880,4880,None,28
C4881,4881,Fatal,18
C4882,4882,Minor,8
C4883,4883,Minor,18
C4884,4884,Minor,44
C4885,4885,None,2
C4886,4886,Serious,12
C4887,4887,Minor,63
C4888,4888,Minor,49
C4889,4889,Fatal,18
C4890,4890,None,56
C4891,4891,Minor,39
C4892,4892,Minor,8
C4893,4893,Minor,34
C4894,4894,Minor,42
C4895,4895,Fatal,71
C4896,4896,Minor,21
C4897,4897,None,66
C4898,4898,Serious,65
C4899,4899,None,56
C4900,4900,Minor,47
C4901,4901,Fatal,26
C4902,4902,None,60
C4903,4903,None,32
C4904,4904,Fatal,72
C4905,4905,Serious,50
C4906,4906,None,32
C4907,4907,Serious,25
C4908,4908,Minor,47
C4909,4909,None,49
C4910,4910,None,55
C4911,4911,Serious,60
C4912,4912,None,53
C4913,4913,Serious,75
C4914,4914,Serious,34
C4915,4915,Fatal,12
C4916,4916,Fatal,13
C4917,4917,Serious,19
C4918,4918,Serious,55
C4919,4919,Serious,75
C4920,4920,Serious,51
C4921,4921,None,34
C4922,4922,Serious,16
C4923,4923,None,29
C4924,4924,None,66
C4925,4925,Serious,23
C4926,4926,Minor,55
C4927,4927,Minor,27
C4928,4928,Serious,32
C4929,4929,None,65
C4930,4930,None,23
C4931,4931,Fatal,6
C4932,4932,Minor,33
C4933,4933,Minor,13
C4934,4934,Minor,33
C4935,4935,None,16
C4936,4936,Minor,32
C4937,4937,Minor,2
C4938,4938,Minor,61
C4939,4939,Serious,33
C4940,4940,Fatal,43
C4941,4941,Minor,6
C4942,4942,None,5
C4943,4943,Fatal,15
C4944,4944,Fatal,53
C4945,4945,Fatal,25
C4946,4946,None,5
C4947,4947,Serious,4
C4948,4948,Serious,56
C4949,4949,Serious,44
C4950,4950,Fatal,29
C4951,4951,None,16
C4952,4952,None,32
C4953,4953,Serious,35
C4954,4954,None,66
C4955,4955,Minor,61
C4956,4956,Minor,28
C4957,4957,Fatal,62
C4958,4958,None,39
C4959,4959,Minor,51
C4960,4960,Serious,14
C4961,4961,Minor,2
C4962,4962,Fatal,1
C4963,4963,None,54
C4964,4964,Minor,75
C4965,4965,Serious,72
C4966,4966,None,32
C4967,4967,None,2
C4968,4968,None,75
C4969,4969,Minor,1
C4970,4970,None,25
C4971,4971,Serious,16
C4972,4972,None,28
C4973,4973,Fatal,73
C4974,4974,Serious,2
C4975,4975,None,33
C4976,4976,Serious,59
C4977,4977,Minor,47
C4978,4978,Minor,74
C4979,4979,Minor,9
C4980,4980,Fatal,19
C4981,4981,None,15
C4982,4982,None,59
C4983,4983,Serious,67
C4984,4984,None,42
C4985,4985,Fatal,16
C4986,4986,Fatal,4
C4987,4987,None,59
C4988,4988,Fatal,63
C4989,4989,Fatal,71
C4990,4990,Minor,4
C4991,4991,None,50
C4992,4992,None,51
C4993,4993,Minor,63
C4994,4994,None,31
C4995,4995,None,65
C4996,4996,Minor,45
C4997,4997,Minor,22
C4998,4998,Minor,62
C4999,4999,Fatal,51
C5000,5000,None,28
